Site,Year,Part Number,Customer_Count,Internal_Customer_Count,External_Customer_Count
R401,2020,CT3102Y,1,0,1
R401,2020,CT336D/21,1,0,1
R401,2020,CT336F/27,1,0,1
R401,2020,CT336N/14,1,0,1
R401,2020,CT336N/34,1,0,1
R401,2020,CT355E/1,1,0,1
R401,2020,CT4010E/04,1,0,1
R401,2020,CT4010E/05,2,0,2
R401,2020,CT4017K/16,1,0,1
R401,2020,CT4017K/33,2,0,2
R401,2020,CT4017K/73,1,0,1
R401,2020,CT4017K/74,1,0,1
R401,2020,CT4017P/63,1,0,1
R401,2020,CT411/50,1,0,1
R401,2020,CT411/57,1,0,1
R401,2020,CT411/58,1,0,1
R401,2020,CT450A/16,1,0,1
R401,2020,CT450A/20,1,0,1
R401,2020,CT450A/47,1,0,1
R401,2020,CT450A/58,2,0,2
R401,2020,CT450B/25,1,0,1
R401,2020,CT450B/27,1,0,1
R401,2020,CT450C/12,1,0,1
R401,2020,CT450C/13,3,0,3
R401,2020,CT450C/14,2,0,2
R401,2020,CT450C/8,3,0,3
R401,2020,CT450D/1,2,0,2
R401,2020,CT476A/3,1,0,1
R401,2020,CT5085A,1,0,1
R401,2020,CT650B/5,1,0,1
R401,2020,CT652K/2,1,0,1
R401,2020,CT774/11,1,0,1
R401,2020,CT775/4,1,0,1
R401,2020,CT91008/2,1,0,1
R401,2020,CT91292A,1,0,1
R401,2020,CT92468A/03,1,0,1
R401,2020,CT92468A/05,1,0,1
R401,2020,CT92745A/02,2,0,2
R401,2020,CT93994B/013150,1,0,1
R401,2020,CT95245A/01,1,0,1
R401,2020,CT95281/01,1,0,1
R401,2020,D100695A,1,0,1
R401,2020,D145241A,3,0,3
R401,2020,D145242A,1,0,1
R401,2020,D145326A,1,0,1
R401,2020,D145382A,1,0,1
R401,2020,D145384A,1,0,1
R401,2020,D145727A,1,0,1
R401,2020,D147312A,4,0,4
R401,2020,D147336A,4,1,3
R401,2020,D147439A,1,0,1
R401,2020,D147644A,1,0,1
R401,2020,D147680A,1,0,1
R401,2020,D245076A,2,0,2
R401,2020,D245077A,1,0,1
R401,2020,D245082A,1,0,1
R401,2020,D245201A,5,0,5
R401,2020,D245248A,2,0,2
R401,2020,D245409A,1,0,1
R401,2020,D245411A,2,0,2
R401,2020,D245412A,1,0,1
R401,2020,D245454A,2,0,2
R401,2020,D245610A,1,0,1
R401,2020,D247063A,1,0,1
R401,2020,DISCOUNT,1,0,1
R401,2020,E245295A,1,0,1
R401,2020,EEG-ACCOM,1,0,1
R401,2020,EEG-ADVANCE,2,0,2
R401,2020,EEG-CAR-HIRE,1,0,1
R401,2020,EEG-CERTIFICATE,1,0,1
R401,2020,EEG-CONTRACT,28,3,25
R401,2020,EEG-FIELD,20,3,17
R401,2020,EEG-FREIGHT,17,0,17
R401,2020,EEG-HIRE,12,2,10
R401,2020,EEG-INSP/QUOTE,1,0,1
R401,2020,EEG-KIT,17,3,14
R401,2020,EEG-LABOUR,1,0,1
R401,2020,EEG-MOB/DEMOB,8,1,7
R401,2020,EEG-PACKAGING,2,0,2
R401,2020,EEG-PARTS,1,0,1
R401,2020,EEG-REPAIRS,4,0,4
R401,2020,EEG-SERVICE,5,0,5
R401,2020,EEG-TRAINING,1,0,1
R401,2020,F145016A,1,0,1
R401,2020,F145019A,1,0,1
R401,2020,F145037A,1,0,1
R401,2020,F145040A,3,0,3
R401,2020,F145041A,1,0,1
R401,2020,F145065A,1,0,1
R401,2020,F145082A,1,0,1
R401,2020,F145084A,2,0,2
R401,2020,F145127A,1,0,1
R401,2020,F145167A,1,0,1
R401,2020,F145203A,1,0,1
R401,2020,F145395A,1,0,1
R401,2020,F145606A,1,0,1
R401,2020,F145806A,1,0,1
R401,2020,F145882A,1,0,1
R401,2020,F147631A,1,0,1
R401,2020,F245008A,1,0,1
R401,2020,F245015A,1,0,1
R401,2020,F245031A,1,0,1
R401,2020,F245057A,1,0,1
R401,2020,F245058A,1,0,1
R401,2020,F245060A,1,0,1
R401,2020,F245071A,1,0,1
R401,2020,F245072A,1,0,1
R401,2020,F245088A,1,0,1
R401,2020,F245090A,1,0,1
R401,2020,F245112A,1,0,1
R401,2020,F245114A,1,0,1
R401,2020,F245131A,1,0,1
R401,2020,F245335A,1,0,1
R401,2020,F245343A,1,0,1
R401,2020,F245357A,1,0,1
R401,2020,F245363A,1,0,1
R401,2020,F245457A,1,0,1
R401,2020,F245458A,1,0,1
R401,2020,F245459A,3,0,3
R401,2020,F245460A,2,0,2
R401,2020,F245464A,2,0,2
R401,2020,F245466A,1,0,1
R401,2020,F245470A,1,0,1
R401,2020,F245475A,1,0,1
R401,2020,F245488A,1,0,1
R401,2020,FKIT-RTDLE-C-C,1,0,1
R401,2020,FKIT-RTGG-CH-BC,1,0,1
R401,2020,FKIT-TBPTB-ALT,1,0,1
R401,2020,FLOTTA FEE,1,0,1
R401,2020,FULMAR FEE,1,0,1
R401,2020,H145304A,1,0,1
R401,2020,H145391B,1,0,1
R401,2020,H245479A,1,0,1
R401,2020,H246019A,1,0,1
R401,2020,INTERCOMPANY DISCOUNT,3,3,0
R401,2020,J100587A,1,0,1
R401,2020,J100588B,3,0,3
R401,2020,J100616B,1,0,1
R401,2020,J147311A,1,0,1
R401,2020,J147314B,2,0,2
R401,2020,J147321A,2,0,2
R401,2020,J147323A,1,0,1
R401,2020,J147326B,1,0,1
R401,2020,J147438A,1,0,1
R401,2020,J147461A,3,0,3
R401,2020,J147504A,1,0,1
R401,2020,J147506A,2,0,2
R401,2020,J219P03,1,0,1
R401,2020,J219P04,1,0,1
R401,2020,J219P05,1,0,1
R401,2020,J219P07,1,0,1
R401,2020,J221P260,1,0,1
R401,2020,J221P908,1,0,1
R401,2020,J221P910,1,0,1
R401,2020,J245502A,1,0,1
R401,2020,J247066A,1,0,1
R401,2020,JP3792,1,0,1
R401,2020,K100578A,1,0,1
R401,2020,K147750A,1,0,1
R401,2020,KIT-RT100,1,0,1
R401,2020,KIT-RT12000B,1,0,1
R401,2020,KIT-RT21200,1,0,1
R401,2020,KIT-TB32611,1,0,1
R401,2020,L100610A,2,0,2
R401,2020,L147805A,2,0,2
R401,2020,L21785P06,1,0,1
R401,2020,L245296A,1,0,1
R401,2020,L245375A,3,0,3
R401,2020,L245430A,1,0,1
R401,2020,L245432A,4,0,4
R401,2020,L245433A,3,0,3
R401,2020,L245442A,3,0,3
R401,2020,L245443A,1,0,1
R401,2020,L245444A,2,0,2
R401,2020,L245445A,1,0,1
R401,2020,L28004P01,1,0,1
R401,2020,M83248/1-905,1,0,1
R401,2020,M83248/1-910,1,0,1
R401,2020,M83248/1-912,1,0,1
R401,2020,MILESTONE PAYMENT,2,0,2
R401,2020,MONTROSE FEE,1,0,1
R401,2020,MW05704A,1,0,1
R401,2020,N14P33024,1,0,1
R401,2020,PARTS,20,1,19
R401,2020,PIPER FEE,1,0,1
R401,2020,PL718-05-GE,1,0,1
R401,2020,Q4242,1,0,1
R401,2020,REPAIR,3,0,3
R401,2020,REPAIRS,8,1,7
R401,2020,REPSOL ETA,1,0,1
R401,2020,RM10000-GG,2,0,2
R401,2020,RM11212/3,1,0,1
R401,2020,RM21026,1,0,1
R401,2020,RM22012B/1,1,0,1
R401,2020,RM22012B/2,1,0,1
R401,2020,RM22127/1,1,0,1
R401,2020,RM22130B/02,1,0,1
R401,2020,RT03627A,1,0,1
R401,2020,RT03632,2,0,2
R401,2020,RT03640,1,0,1
R401,2020,RT05743B,3,0,3
R401,2020,RT06073,2,0,2
R401,2020,RT12019B,1,0,1
R401,2020,RT14012B,3,0,3
R401,2020,RT14013,2,0,2
R401,2020,RT14090,1,0,1
R401,2020,RT22219J,1,0,1
R401,2020,RT32628,1,0,1
R401,2020,RT34027/3,1,0,1
R401,2020,RT34027/4,1,0,1
R401,2020,RT34029A/1,1,0,1
R401,2020,RT34029A/2,1,0,1
R401,2020,RT34030B,2,0,2
R401,2020,RT35021A,1,0,1
R401,2020,RT35021B,1,0,1
R401,2020,RT35422A,1,0,1
R401,2020,RT35432A,1,0,1
R401,2020,RT64021C,1,0,1
R401,2020,RT64022A,2,0,2
R401,2020,RT64023A,2,0,2
R401,2020,RT645-GG,2,0,2
R401,2020,RT645-PT,2,0,2
R401,2020,RT675-GG,3,1,2
R401,2020,RT675-GG-DLE,1,0,1
R401,2020,RT675-PT,1,0,1
R401,2020,RUSTON MOBILISATION FEE,1,0,1
R401,2020,RUSTON OFFSHORE DAILY RATE,1,0,1
R401,2020,RUSTON OFFSHORE HOURLY RATE,1,0,1
R401,2020,SP010585,1,0,1
R401,2020,SP024442,1,0,1
R401,2020,SP036027,1,0,1
R401,2020,SP040363,1,0,1
R401,2020,SP042921,1,0,1
R401,2020,SP103357,1,0,1
R401,2020,SP104970,1,0,1
R401,2020,SPIRIT COMPRESSOR LEAD TECH HOURLY,1,0,1
R401,2020,SPIRIT CONTRACT MANAGEMENT,1,0,1
R401,2020,SPIRIT CONTROL SYSTEM TECH HOURLY,1,0,1
R401,2020,SPIRIT DAILY ALLOWANCE,1,0,1
R401,2020,SPIRIT DAY SHIFT DAILY RATE,1,0,1
R401,2020,SPIRIT DAY SHIFT HOURLY RATE,1,0,1
R401,2020,SPIRIT EXPENSES,1,0,1
R401,2020,SPIRIT GAS TURBINE LEAD TECH HOURLY,1,0,1
R401,2020,SPIRIT MOBILISATION,1,0,1
R401,2020,SPIRIT NIGHT SHIFT DAILY RATE,1,0,1
R401,2020,SPIRIT NIGHT SHIFT HOURLY RATE,1,0,1
R401,2020,SPIRIT PROJECT ENGINEER,1,0,1
R401,2020,SPIRIT PROJECT PLANNING,1,0,1
R401,2020,SPIRIT SPARES AND REPAIRS,1,0,1
R401,2020,SPIRIT TECHNICAL AUTHOR,1,0,1
R401,2020,TA05201A,2,0,2
R401,2020,TA05202A,2,0,2
R401,2020,TA08098A/2,2,0,2
R401,2020,TA08192B,2,0,2
R401,2020,TA23119,2,0,2
R401,2020,TA54085A,1,1,0
R401,2020,TA54088/1,1,0,1
R401,2020,TA54088/3,1,0,1
R401,2020,TA54638A,2,0,2
R401,2020,TARTAN FEE,1,0,1
R401,2020,TB04037,1,0,1
R401,2020,TB05222C,1,0,1
R401,2020,TB07507B/01,1,0,1
R401,2020,TB12015C,1,0,1
R401,2020,TB12016/2,1,0,1
R401,2020,TB14079A,2,0,2
R401,2020,TB14114,1,0,1
R401,2020,TB21039A,1,0,1
R401,2020,TB21125,1,0,1
R401,2020,TB22048,1,0,1
R401,2020,TB32614,1,0,1
R401,2020,TB33011/2,1,0,1
R401,2020,TB33011/3,1,0,1
R401,2020,TB33018,1,0,1
R401,2020,TB33601,1,0,1
R401,2020,TB34015K,1,0,1
R401,2020,TB5000-GG,4,0,4
R401,2020,TB5000-GG-TEST,1,0,1
R401,2020,TB5000-PT,3,0,3
R401,2020,TB5000-PT-TEST,1,0,1
R401,2020,TB5400-GG,2,0,2
R401,2020,TB54031P,1,0,1
R401,2020,TB54400G/01,1,0,1
R401,2020,TE05010F,1,0,1
R401,2021,118605020,2,2,0
R401,2021,12653,1,1,0
R401,2021,151508050,1,1,0
R401,2021,22811,1,0,1
R401,2021,231121016,1,1,0
R401,2021,30514,1,0,1
R401,2021,345782050,1,0,1
R401,2021,346321025,1,1,0
R401,2021,346321067,1,0,1
R401,2021,36605,1,0,1
R401,2021,36616,1,0,1
R401,2021,36629,1,0,1
R401,2021,36723,1,0,1
R401,2021,500706,1,1,0
R401,2021,500707,1,1,0
R401,2021,506844,1,1,0
R401,2021,64/02001006/12,1,0,1
R401,2021,64/03019035/1,1,1,0
R401,2021,64/04001033/3,1,0,1
R401,2021,64/04001041/9,1,0,1
R401,2021,64/04004015/7,1,0,1
R401,2021,64/04015014/2,1,0,1
R401,2021,64/05002117/33,1,0,1
R401,2021,64/05010050/1,1,0,1
R401,2021,64/51004015/9,1,0,1
R401,2021,64/60001108/5,1,0,1
R401,2021,64/60009025/1,2,2,0
R401,2021,64/60050031/1,1,0,1
R401,2021,64/62001258/7,1,0,1
R401,2021,A147510A,2,0,2
R401,2021,A245522A,1,0,1
R401,2021,A247087A,1,0,1
R401,2021,BRENT CHARLIE,1,0,1
R401,2021,CLAYMORE FEE,1,0,1
R401,2021,CLYDE FEE,1,0,1
R401,2021,CT1126A/1,1,0,1
R401,2021,CT133A/13,1,1,0
R401,2021,CT186E/2,1,0,1
R401,2021,CT3009/102,1,0,1
R401,2021,CT3009/125,1,0,1
R401,2021,CT3009/40,1,0,1
R401,2021,CT3009/58,1,0,1
R401,2021,CT3009E/6,1,0,1
R401,2021,CT3009E/9,1,0,1
R401,2021,CT3016/1,1,1,0
R401,2021,CT3040/3,3,2,1
R401,2021,CT3041A/1,1,0,1
R401,2021,CT3050/3,1,0,1
R401,2021,CT3056A,1,0,1
R401,2021,CT336H/3,1,0,1
R401,2021,CT4010D/12,1,0,1
R401,2021,CT4017K/29,1,0,1
R401,2021,CT411/50,1,0,1
R401,2021,CT450A/22,1,1,0
R401,2021,CT450C/12,1,0,1
R401,2021,CT450C/13,2,0,2
R401,2021,CT450C/14,1,0,1
R401,2021,CT450C/8,2,0,2
R401,2021,CT450D/1,2,0,2
R401,2021,CT450D/2,1,0,1
R401,2021,CT4800/04,1,0,1
R401,2021,CT650B/5,1,0,1
R401,2021,CT91008/2,1,0,1
R401,2021,CT91013/257,1,0,1
R401,2021,CT92429/01,2,0,2
R401,2021,CT92783/02,1,0,1
R401,2021,CT93048/02,1,0,1
R401,2021,D145384A,1,0,1
R401,2021,D147336A,1,1,0
R401,2021,D147644A,1,0,1
R401,2021,D245409A,1,0,1
R401,2021,D245410A,1,0,1
R401,2021,D245411A,2,1,1
R401,2021,D245453A,2,0,2
R401,2021,D245454A,3,0,3
R401,2021,D247140A,1,0,1
R401,2021,E247064A-4A,1,0,1
R401,2021,EEG-ACCOM,1,0,1
R401,2021,EEG-CAR-HIRE,2,0,2
R401,2021,EEG-CERTIFICATE,1,0,1
R401,2021,EEG-CONSUMABLES,2,0,2
R401,2021,EEG-CONTRACT,15,1,14
R401,2021,EEG-CUSTOMS,1,0,1
R401,2021,EEG-FIELD,23,4,19
R401,2021,EEG-FREIGHT,18,0,18
R401,2021,EEG-HIRE,11,1,10
R401,2021,EEG-INSP/QUOTE,3,0,3
R401,2021,EEG-KIT,13,1,12
R401,2021,EEG-LABOUR,2,0,2
R401,2021,EEG-LEASE,1,0,1
R401,2021,EEG-MOB/DEMOB,13,1,12
R401,2021,EEG-OVERHAUL,1,0,1
R401,2021,EEG-PACKAGING,1,0,1
R401,2021,EEG-PARTS,2,0,2
R401,2021,EEG-REPAIRS,2,0,2
R401,2021,EEG-SERVICE,18,4,14
R401,2021,F145891A,1,0,1
R401,2021,F245000A,2,2,0
R401,2021,F245117A,1,0,1
R401,2021,F245170A,1,1,0
R401,2021,F245345A,1,0,1
R401,2021,F245473A,1,0,1
R401,2021,F245488A,1,0,1
R401,2021,FKIT-CNTRL-ABC,1,0,1
R401,2021,FKIT-TB-PACK-AB,1,0,1
R401,2021,FKIT-TBGG-A,1,0,1
R401,2021,FREIGHT,1,0,1
R401,2021,FULMAR FEE,1,0,1
R401,2021,H245479A,1,0,1
R401,2021,INTERCOMPANY DISCOUNT,4,4,0
R401,2021,J147461A,2,0,2
R401,2021,J147784A,1,0,1
R401,2021,J245490A,1,0,1
R401,2021,J245502A,1,0,1
R401,2021,J245508A,1,0,1
R401,2021,J247066A,1,0,1
R401,2021,J247069A,3,0,3
R401,2021,J247075A,1,0,1
R401,2021,J247078A,1,0,1
R401,2021,J247089A,1,0,1
R401,2021,J247092A,1,0,1
R401,2021,K100578A,2,0,2
R401,2021,K147750A,1,0,1
R401,2021,L100610A,2,0,2
R401,2021,L100627A,1,1,0
R401,2021,L147805A,1,0,1
R401,2021,L147810A,2,2,0
R401,2021,L245375A,2,1,1
R401,2021,L245430A,2,2,0
R401,2021,L245433A,2,1,1
R401,2021,L245442A,2,0,2
R401,2021,L245443A,1,1,0
R401,2021,L245444A,3,2,1
R401,2021,L247067A,1,1,0
R401,2021,MILESTONE PAYMENT,5,0,5
R401,2021,MONTROSE FEE,1,0,1
R401,2021,PARTS,19,0,19
R401,2021,PIPER FEE,1,0,1
R401,2021,REPAIR,7,2,5
R401,2021,REPAIRS,7,1,6
R401,2021,REPSOL ETA,1,0,1
R401,2021,RM13044,1,1,0
R401,2021,RM13065,1,1,0
R401,2021,RM21029,1,1,0
R401,2021,RM22117,1,1,0
R401,2021,RM22207,1,1,0
R401,2021,RM33039A,2,2,0
R401,2021,RT07011D,1,0,1
R401,2021,RT12019B,1,0,1
R401,2021,RT13020A/05,1,0,1
R401,2021,RT13020B/01,1,0,1
R401,2021,RT13044A,1,0,1
R401,2021,RT21213A,1,1,0
R401,2021,RT22219J,1,0,1
R401,2021,RT23105,1,0,1
R401,2021,RT33020B/04,1,0,1
R401,2021,RT34027/3,1,0,1
R401,2021,RT34027/4,1,0,1
R401,2021,RT34029A/2,2,0,2
R401,2021,RT34030B,1,0,1
R401,2021,RT645-GG,1,0,1
R401,2021,RT645-PT,1,0,1
R401,2021,RUSTON MOBILISATION FEE,1,0,1
R401,2021,RUSTON OFFSHORE DAILY RATE,1,0,1
R401,2021,SP017810,1,0,1
R401,2021,SP032622,1,0,1
R401,2021,SP105363,1,1,0
R401,2021,SP114714,1,0,1
R401,2021,SP116301,1,0,1
R401,2021,SPIRIT EXPENSES,1,0,1
R401,2021,SPIRIT TECHNICAL AUTHOR,1,0,1
R401,2021,TA05201A,1,0,1
R401,2021,TA05202A,1,0,1
R401,2021,TA23119,2,0,2
R401,2021,TA52010E,1,0,1
R401,2021,TA54085A,4,1,3
R401,2021,TA54090E/04,1,0,1
R401,2021,TA54090H/09,1,0,1
R401,2021,TA54638A,1,0,1
R401,2021,TB05216Z/06,1,0,1
R401,2021,TB06045,1,0,1
R401,2021,TB21026F,1,0,1
R401,2021,TB21125,1,0,1
R401,2021,TB22000/21,2,0,2
R401,2021,TB22048,1,0,1
R401,2021,TB23112,1,0,1
R401,2021,TB5000-GG,4,0,4
R401,2021,TB5000-PT,4,0,4
R401,2021,TB5400-GG,3,0,3
R401,2021,TB54400G/01,1,0,1
R401,2021,TD11000,1,0,1
R401,2021,TD13011,1,0,1
R401,2021,TD31000A,1,0,1
R401,2021,TD31030A,1,0,1
R401,2021,TIFFANY FEE,1,0,1
R401,2021,TOOLING CHARGE,1,0,1
R401,2022,020417/000,1,0,1
R401,2022,072214/110,1,0,1
R401,2022,10672BAT8,1,0,1
R401,2022,113210050,1,0,1
R401,2022,115612070,1,0,1
R401,2022,117705025,1,0,1
R401,2022,118606020,1,0,1
R401,2022,119416040,1,0,1
R401,2022,119512045,1,0,1
R401,2022,119608030,1,0,1
R401,2022,119610025,1,0,1
R401,2022,12520,1,0,1
R401,2022,12600,1,0,1
R401,2022,12602,1,0,1
R401,2022,12610,1,0,1
R401,2022,12651,1,0,1
R401,2022,12653,2,0,2
R401,2022,12655,1,0,1
R401,2022,13103,2,0,2
R401,2022,13105,1,0,1
R401,2022,13184,1,0,1
R401,2022,142D4910G001,1,0,1
R401,2022,145C4432G004,1,0,1
R401,2022,151210035,1,1,0
R401,2022,151210055,1,0,1
R401,2022,158A2731P004,1,0,1
R401,2022,158A4647P001,1,0,1
R401,2022,158A4647P002,1,0,1
R401,2022,158A4683P003,1,0,1
R401,2022,158A5457P043,1,0,1
R401,2022,158A5457P063,1,0,1
R401,2022,158A5457P066,1,0,1
R401,2022,158A5457P080,1,0,1
R401,2022,158A6618P001,1,0,1
R401,2022,158A7887P001,1,0,1
R401,2022,170065-100REPUK,1,0,1
R401,2022,184A7286P008,1,0,1
R401,2022,184A8691G005,1,0,1
R401,2022,192612035,1,0,1
R401,2022,193B7194P001,1,0,1
R401,2022,211137008,2,1,1
R401,2022,211165006,1,0,1
R401,2022,21202,1,0,1
R401,2022,21705,1,0,1
R401,2022,21710,1,0,1
R401,2022,21712,1,0,1
R401,2022,219551012,1,0,1
R401,2022,22713,2,0,2
R401,2022,22716,1,0,1
R401,2022,22723,2,0,2
R401,2022,22911,1,0,1
R401,2022,22914,1,0,1
R401,2022,22916,1,0,1
R401,2022,22918,1,0,1
R401,2022,22923,1,0,1
R401,2022,22937,1,0,1
R401,2022,22938,1,0,1
R401,2022,22941,1,0,1
R401,2022,22942,1,0,1
R401,2022,23102,1,0,1
R401,2022,23106,1,0,1
R401,2022,231121016,2,0,2
R401,2022,233211006,1,0,1
R401,2022,23809,1,0,1
R401,2022,248A4849P001,1,0,1
R401,2022,255A4806P001,1,0,1
R401,2022,26003,1,0,1
R401,2022,261A1812P013,1,0,1
R401,2022,271406016,1,0,1
R401,2022,271410025,1,0,1
R401,2022,27459,1,0,1
R401,2022,27465,1,0,1
R401,2022,27854,1,0,1
R401,2022,279502020,2,1,1
R401,2022,279A1772P001,1,0,1
R401,2022,287A1187P001,1,0,1
R401,2022,287A1187P002,1,0,1
R401,2022,287A1397P001,1,0,1
R401,2022,297A0581P018,1,0,1
R401,2022,30312,1,0,1
R401,2022,30333,1,0,1
R401,2022,30415,1,0,1
R401,2022,30525,2,0,2
R401,2022,30527,1,0,1
R401,2022,30530,1,0,1
R401,2022,30635,1,0,1
R401,2022,312A6077P005,1,0,1
R401,2022,314A5904P003,1,0,1
R401,2022,315A2334P001,1,0,1
R401,2022,318A9700P001,1,0,1
R401,2022,318A9713P008,1,0,1
R401,2022,324A9243P002,1,0,1
R401,2022,330130-080-00-05,1,1,0
R401,2022,336A2436P001,1,0,1
R401,2022,345782050,1,0,1
R401,2022,345782080,1,0,1
R401,2022,346321080,1,0,1
R401,2022,346321100,1,0,1
R401,2022,346321150,1,0,1
R401,2022,346328040,1,0,1
R401,2022,346328050,1,0,1
R401,2022,346328051,1,0,1
R401,2022,346820025,1,0,1
R401,2022,348A5821P002,1,0,1
R401,2022,357240176,1,1,0
R401,2022,357572693,1,0,1
R401,2022,36605,1,0,1
R401,2022,36607,2,0,2
R401,2022,36620,1,0,1
R401,2022,36623,1,0,1
R401,2022,36625,1,0,1
R401,2022,36629,1,0,1
R401,2022,36712,2,0,2
R401,2022,36719,1,0,1
R401,2022,36723,2,0,2
R401,2022,36724,1,0,1
R401,2022,36725,1,0,1
R401,2022,36726,1,0,1
R401,2022,36739,1,0,1
R401,2022,36743,1,0,1
R401,2022,36778,1,0,1
R401,2022,36785,1,0,1
R401,2022,36791,1,0,1
R401,2022,36792,1,0,1
R401,2022,36795,1,0,1
R401,2022,38530,1,0,1
R401,2022,3900/2772/2,1,0,1
R401,2022,3900/2780/3,1,0,1
R401,2022,3900/3772/1,1,0,1
R401,2022,3900/4207/4,1,0,1
R401,2022,3900/6100/2,1,0,1
R401,2022,3902/1260/1,1,0,1
R401,2022,3910/0370/1,1,0,1
R401,2022,3910/0374/1,1,0,1
R401,2022,3933/0090/3,1,0,1
R401,2022,3933/0090/5,1,0,1
R401,2022,3933/0405/1,1,0,1
R401,2022,3933/0405/2,1,0,1
R401,2022,3933/0405/3,1,0,1
R401,2022,3933/0405/4,1,0,1
R401,2022,3933/0481/1,1,0,1
R401,2022,3933/0481/2,1,0,1
R401,2022,3935/0999/13,1,0,1
R401,2022,3935/0999/14,1,0,1
R401,2022,3935/0999/15,1,0,1
R401,2022,3935/0999/16,1,0,1
R401,2022,3935/0999/17,1,0,1
R401,2022,39426,2,0,2
R401,2022,50051HA5,1,0,1
R401,2022,50052HA3,1,0,1
R401,2022,500707,2,1,1
R401,2022,500930,1,0,1
R401,2022,503805,1,0,1
R401,2022,506814,3,0,3
R401,2022,506818,3,0,3
R401,2022,506844,2,0,2
R401,2022,506846,1,0,1
R401,2022,506849,1,0,1
R401,2022,506852,1,0,1
R401,2022,506853,1,0,1
R401,2022,506856,1,0,1
R401,2022,506857,1,0,1
R401,2022,506859,1,0,1
R401,2022,506861,1,0,1
R401,2022,506874,3,0,3
R401,2022,506875,1,0,1
R401,2022,508707,1,0,1
R401,2022,5104081,1,0,1
R401,2022,64/02001006/12,4,0,4
R401,2022,64/02001006/19,1,0,1
R401,2022,64/03019001/1,2,0,2
R401,2022,64/03019001/2,2,0,2
R401,2022,64/03019035/1,2,1,1
R401,2022,64/04004015/7,1,0,1
R401,2022,64/04004036/2,1,0,1
R401,2022,64/04005043/1,1,0,1
R401,2022,64/05002026/1,1,0,1
R401,2022,64/05002028/38,1,0,1
R401,2022,64/05010032/4,1,0,1
R401,2022,64/05010038/4,1,0,1
R401,2022,64/07004276/36,1,0,1
R401,2022,64/07004276/4,1,0,1
R401,2022,64/07004277/1,1,0,1
R401,2022,64/07004279/2,1,0,1
R401,2022,64/07010075/132,1,0,1
R401,2022,64/07010103/92,1,0,1
R401,2022,64/07033001/6,1,0,1
R401,2022,64/07226003/15,3,0,3
R401,2022,64/07226003/16,4,0,4
R401,2022,64/51001208/3,1,0,1
R401,2022,64/51004015/1,1,0,1
R401,2022,64/51004015/9,1,0,1
R401,2022,64/51004021/1,1,0,1
R401,2022,64/51004023/1,1,0,1
R401,2022,64/60009025/1,1,0,1
R401,2022,64/60009030/1,1,0,1
R401,2022,64/60020020/2,1,0,1
R401,2022,64/60020020/3,1,0,1
R401,2022,64/60020041/2,1,0,1
R401,2022,64/60020041/8,1,0,1
R401,2022,64/60040197/2,1,0,1
R401,2022,64/60040276/1,2,0,2
R401,2022,64/60050015/2,1,0,1
R401,2022,64/60050048/30,1,0,1
R401,2022,64/60070109/6,1,0,1
R401,2022,64/60070132/1,1,0,1
R401,2022,64/60093008/3,1,0,1
R401,2022,64/62002115/8,1,0,1
R401,2022,64/62002177/3,1,0,1
R401,2022,89L9225,1,0,1
R401,2022,970-020-000,1,0,1
R401,2022,974A0953P010,1,0,1
R401,2022,A14254P001,1,0,1
R401,2022,A14255P001,1,0,1
R401,2022,A147396A,1,0,1
R401,2022,A147510A,1,0,1
R401,2022,A245522A,1,0,1
R401,2022,B247030A,1,0,1
R401,2022,BORESCOPE CHARGE,1,0,1
R401,2022,C245144A,1,0,1
R401,2022,C245270A,2,0,2
R401,2022,C245271A,1,0,1
R401,2022,C245275A,1,0,1
R401,2022,C245280A,1,0,1
R401,2022,C245281A,2,0,2
R401,2022,C245293A,1,0,1
R401,2022,C245294A,1,0,1
R401,2022,C245439A,1,0,1
R401,2022,CLAYMORE FEE,1,0,1
R401,2022,CLYDE FEE,1,0,1
R401,2022,CT1063/3,1,0,1
R401,2022,CT1126A/1,1,0,1
R401,2022,CT119/1,1,0,1
R401,2022,CT130A/2,1,0,1
R401,2022,CT130A/3,1,0,1
R401,2022,CT130A/5,1,0,1
R401,2022,CT130A/6,1,0,1
R401,2022,CT130A/7,1,0,1
R401,2022,CT138/6,1,0,1
R401,2022,CT148/19,1,0,1
R401,2022,CT148/3,1,0,1
R401,2022,CT162A/12,1,0,1
R401,2022,CT168B/24,1,0,1
R401,2022,CT168B/27,1,0,1
R401,2022,CT169F,1,0,1
R401,2022,CT175/4,1,0,1
R401,2022,CT186D/10,1,0,1
R401,2022,CT186D/9,1,0,1
R401,2022,CT186E/1,1,0,1
R401,2022,CT186E/2,1,0,1
R401,2022,CT186E/3,2,0,2
R401,2022,CT190/52,1,0,1
R401,2022,CT190/62,1,0,1
R401,2022,CT190D/6,1,0,1
R401,2022,CT2330,1,0,1
R401,2022,CT248D/6,1,0,1
R401,2022,CT3009/102,3,0,3
R401,2022,CT3009/103,1,0,1
R401,2022,CT3009/112,2,0,2
R401,2022,CT3009/125,3,0,3
R401,2022,CT3009/13,1,0,1
R401,2022,CT3009/3,1,0,1
R401,2022,CT3009/5,1,0,1
R401,2022,CT3009/57,1,0,1
R401,2022,CT3009/9,1,0,1
R401,2022,CT3009C/8,2,0,2
R401,2022,CT3009C/9,1,0,1
